Dispositivo;Grupo de dispositivo;Data de início;Duração da condução;Data de parada;Duração da parada;Origem;Destino;Tempo parado com motor ligado;Velocidade máxima;Horas do motor no início da viagem;Horas do motor no final da viagem
7031;AMBEV, Vehicle, Diesel;17/02/2026;00:00:38;17/02/2026;0,008241782;Estrada Sem Nome - Jacareí, SP, Brasil;Estrada Sem Nome - Jacareí, SP, Brasil;00:00:09;7;11:01:37;11:00:00
7031;AMBEV, Vehicle, Diesel;17/02/2026;00:02:45;17/02/2026;0,018725243;Estrada Sem Nome - Jacareí, SP, Brasil;Estrada Sem Nome - Jacareí, SP, Brasil;00:00:29;0;11:00:00;11:06:00
7031;AMBEV, Vehicle, Diesel;17/02/2026;00:11:00;17/02/2026;0,003275463;Estrada Sem Nome - Jacareí, SP, Brasil;Estrada Sem Nome - Jacareí, SP, Brasil;00:04:43;16;11:06:00;11:21:43
7031;AMBEV, Vehicle, Diesel;17/02/2026;00:02:20;17/02/2026;0,013120683;Estrada Sem Nome - Jacareí, SP, Brasil;Estrada Sem Nome - Jacareí, SP, Brasil;00:18:53;7;11:21:43;11:42:57
7031;AMBEV, Vehicle, Diesel;17/02/2026;00:07:03;17/02/2026;0,022174734;Estrada Sem Nome - Jacareí, SP, Brasil;Estrada Sem Nome - Jacareí, SP, Brasil;00:00:14;5;11:42:57;11:48:00
7031;AMBEV, Vehicle, Diesel;17/02/2026;00:11:23;17/02/2026;0,028537095;Estrada Sem Nome - Jacareí, SP, Brasil;Estrada Sem Nome - Jacareí, SP, Brasil;00:00:00;16;11:48:00;12:00:00
7031;AMBEV, Vehicle, Diesel;17/02/2026;00:14:44;17/02/2026;0,006087963;Estrada Sem Nome - Jacareí, SP, Brasil;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;00:08:46;14;12:00:00;12:23:30
7031;AMBEV, Vehicle, Diesel;17/02/2026;00:02:46;17/02/2026;0,035942905;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;00:00:09;9;12:23:30;12:30:00
7031;AMBEV, Vehicle, Diesel;17/02/2026;00:02:05;17/02/2026;0,020982002;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;00:00:41;14;12:30:00;12:30:00
7031;AMBEV, Vehicle, Diesel;17/02/2026;00:01:25;17/02/2026;0,011381331;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;00:00:16;15;12:30:00;12:30:00
7031;AMBEV, Vehicle, Diesel;17/02/2026;00:02:33;17/02/2026;0,003683762;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;Estrada Sem Nome - Jacareí, SP, Brasil;00:00:32;16;12:30:00;12:36:00
7031;AMBEV, Vehicle, Diesel;17/02/2026;00:03:10;17/02/2026;0,048113484;Estrada Sem Nome - Jacareí, SP, Brasil;Estrada Sem Nome - Jacareí, SP, Brasil;00:00:08;9;12:36:00;12:36:00
7031;AMBEV, Vehicle, Diesel;17/02/2026;00:03:45;17/02/2026;0,02891647;Estrada Sem Nome - Jacareí, SP, Brasil;Estrada Sem Nome - Jacareí, SP, Brasil;00:02:01;13;12:36:00;12:42:00
7031;AMBEV, Vehicle, Diesel;17/02/2026;00:01:23;17/02/2026;0,055076968;Estrada Sem Nome - Jacareí, SP, Brasil;Estrada Sem Nome - Jacareí, SP, Brasil;00:00:27;15;12:42:00;12:48:00
7031;AMBEV, Vehicle, Diesel;17/02/2026;00:05:57;17/02/2026;0,026128032;Estrada Sem Nome - Jacareí, SP, Brasil;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;00:00:31;11;12:48:00;12:54:00
7031;AMBEV, Vehicle, Diesel;17/02/2026;00:02:25;17/02/2026;0,004340856;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;Estr. Mun. do Jaguari, 10462 - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;00:00:08;26;12:54:00;12:54:00
7031;AMBEV, Vehicle, Diesel;17/02/2026;00:03:21;17/02/2026;0,005339306;Estr. Mun. do Jaguari, 10462 - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;00:00:05;24;12:54:00;13:00:00
7031;AMBEV, Vehicle, Diesel;17/02/2026;00:01:00;17/02/2026;0,002481701;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;00:03:34;15;13:00:00;13:04:34
7031;AMBEV, Vehicle, Diesel;17/02/2026;00:00:50;17/02/2026;0,128088148;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;00:19:17;10;13:04:34;13:24:00
7031;AMBEV, Vehicle, Diesel;17/02/2026;00:07:47;17/02/2026;0,004173368;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;Estr. Mun. do Jaguari, 1285 - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;00:03:10;22;13:24:00;13:36:00
7031;AMBEV, Vehicle, Diesel;17/02/2026;00:04:03;17/02/2026;0,002119456;Estr. Mun. do Jaguari, 1285 - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;00:00:01;10;13:36:00;13:36:00
7031;AMBEV, Vehicle, Diesel;17/02/2026;00:04:39;17/02/2026;0,007235764;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;Estrada Sem Nome - Jacareí, SP, Brasil;00:00:44;22;13:36:00;13:42:00
7031;AMBEV, Vehicle, Diesel;17/02/2026;00:01:45;17/02/2026;0,054827593;Estrada Sem Nome - Jacareí, SP, Brasil;Estrada Sem Nome - Jacareí, SP, Brasil;00:21:40;0;13:42:00;14:06:00
7031;AMBEV, Vehicle, Diesel;17/02/2026;00:04:18;17/02/2026;0,010082894;Estrada Sem Nome - Jacareí, SP, Brasil;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;00:05:23;10;14:06:00;14:18:00
7031;AMBEV, Vehicle, Diesel;17/02/2026;00:02:54;17/02/2026;0,011274063;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;00:03:05;16;14:18:00;14:25:04
7031;AMBEV, Vehicle, Diesel;17/02/2026;00:05:32;17/02/2026;0,002291667;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;Estrada Sem Nome - Jacareí, SP, Brasil;00:03:18;20;14:25:04;14:33:53
7031;AMBEV, Vehicle, Diesel;17/02/2026;00:01:53;17/02/2026;0,045499676;Estrada Sem Nome - Jacareí, SP, Brasil;Estrada Sem Nome - Jacareí, SP, Brasil;00:00:35;4;14:33:53;14:36:00
7031;AMBEV, Vehicle, Diesel;17/02/2026;00:06:36;17/02/2026;0,012783796;Estrada Sem Nome - Jacareí, SP, Brasil;Estrada Sem Nome - Jacareí, SP, Brasil;00:00:06;20;14:36:00;14:42:00
7031;AMBEV, Vehicle, Diesel;17/02/2026;00:05:47;17/02/2026;0,032939745;Estrada Sem Nome - Jacareí, SP, Brasil;Estrada Sem Nome - Jacareí, SP, Brasil;00:00:00;5;14:42:00;14:48:00
7031;AMBEV, Vehicle, Diesel;17/02/2026;00:08:36;17/02/2026;0,002625486;Estrada Sem Nome - Jacareí, SP, Brasil;Estrada Sem Nome - Jacareí, SP, Brasil;00:01:51;18;14:48:00;14:54:00
7031;AMBEV, Vehicle, Diesel;17/02/2026;00:05:04;17/02/2026;0,004459016;Estrada Sem Nome - Jacareí, SP, Brasil;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;00:00:00;18;14:54:00;15:00:00
7031;AMBEV, Vehicle, Diesel;17/02/2026;00:11:26;17/02/2026;0,004953704;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;00:07:08;24;15:00:00;15:18:34
7031;AMBEV, Vehicle, Diesel;17/02/2026;00:01:05;17/02/2026;0,017456944;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;00:06:09;3;15:18:34;15:24:57
7031;AMBEV, Vehicle, Diesel;17/02/2026;00:06:36;17/02/2026;0,023862963;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;Estrada Sem Nome - Jacareí, SP, Brasil;00:00:07;20;15:24:57;15:36:00
7031;AMBEV, Vehicle, Diesel;17/02/2026;00:00:24;17/02/2026;0,082933044;Estrada Sem Nome - Jacareí, SP, Brasil;Estrada Sem Nome - Jacareí, SP, Brasil;00:13:48;5;15:36:00;15:49:44
7031;AMBEV, Vehicle, Diesel;17/02/2026;00:06:36;17/02/2026;0,00342728;Estrada Sem Nome - Jacareí, SP, Brasil;Estrada Sem Nome - Jacareí, SP, Brasil;00:03:06;5;15:49:44;16:00:00
7031;AMBEV, Vehicle, Diesel;17/02/2026;00:08:17;18/02/2026;0,034472558;Estrada Sem Nome - Jacareí, SP, Brasil;Estrada Sem Nome - Jacareí, SP, Brasil;00:00:10;3;16:00:00;16:06:00
7031;AMBEV, Vehicle, Diesel;18/02/2026;00:01:47;18/02/2026;0,030812789;Estrada Sem Nome - Jacareí, SP, Brasil;Estrada Sem Nome - Jacareí, SP, Brasil;00:00:17;0;16:06:00;16:12:00
7031;AMBEV, Vehicle, Diesel;18/02/2026;00:07:05;18/02/2026;0,003472222;Estrada Sem Nome - Jacareí, SP, Brasil;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;00:05:00;5;16:12:00;16:24:05
7031;AMBEV, Vehicle, Diesel;18/02/2026;00:01:04;18/02/2026;0,004490741;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;00:06:28;7;16:24:05;16:31:37
7031;AMBEV, Vehicle, Diesel;18/02/2026;00:00:55;18/02/2026;0,00606088;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;00:03:20;5;16:31:37;16:36:00
7031;AMBEV, Vehicle, Diesel;18/02/2026;00:12:09;18/02/2026;0,013310185;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;Estr. Mun. do Jaguari, 10255 - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;00:19:10;22;16:36:00;17:07:19
7031;AMBEV, Vehicle, Diesel;18/02/2026;00:12:47;18/02/2026;0,018192477;Estr. Mun. do Jaguari, 10255 - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;Estrada Sem Nome - Jacareí, SP, Brasil;00:05:11;14;17:07:19;17:24:00
7031;AMBEV, Vehicle, Diesel;18/02/2026;00:01:40;18/02/2026;0,002922141;Estrada Sem Nome - Jacareí, SP, Brasil;Estrada Sem Nome - Jacareí, SP, Brasil;00:01:31;2;17:24:00;17:24:00
7031;AMBEV, Vehicle, Diesel;18/02/2026;00:06:02;18/02/2026;0,025153553;Estrada Sem Nome - Jacareí, SP, Brasil;Estrada Sem Nome - Jacareí, SP, Brasil;00:00:00;3;17:24:00;17:30:00
7031;AMBEV, Vehicle, Diesel;18/02/2026;00:06:49;18/02/2026;0,003028866;Estrada Sem Nome - Jacareí, SP, Brasil;Estrada Sem Nome - Jacareí, SP, Brasil;00:02:26;14;17:30:00;17:42:00
7031;AMBEV, Vehicle, Diesel;18/02/2026;00:01:26;18/02/2026;0,051041308;Estrada Sem Nome - Jacareí, SP, Brasil;Estrada Sem Nome - Jacareí, SP, Brasil;00:00:03;8;17:42:00;17:42:00
7031;AMBEV, Vehicle, Diesel;18/02/2026;00:12:56;18/02/2026;0,002291667;Estrada Sem Nome - Jacareí, SP, Brasil;Estrada Sem Nome - Jacareí, SP, Brasil;00:03:18;14;17:42:00;17:58:14
7031;AMBEV, Vehicle, Diesel;18/02/2026;00:03:54;18/02/2026;0,0439825;Estrada Sem Nome - Jacareí, SP, Brasil;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;00:03:32;17;17:58:14;18:06:00
7031;AMBEV, Vehicle, Diesel;18/02/2026;00:25:28;18/02/2026;0,021976481;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;Rod. Pres. Dutra, Km 159 - s/n - Parque Meia Lua, Jacareí - SP, 12335-010, Brasil;00:00:31;76;18:06:00;18:30:00
7031;AMBEV, Vehicle, Diesel;18/02/2026;00:20:17;18/02/2026;0,000274815;Rod. Pres. Dutra, Km 159 - s/n - Parque Meia Lua, Jacareí - SP, 12335-010, Brasil;Estr. Mun. do Jaguari, 10081 - Pagador de Andrade, Jacareí - SP, 12334-400, Brasil;00:00:06;74;18:30:00;18:54:00
7031;AMBEV, Vehicle, Diesel;18/02/2026;00:01:14;18/02/2026;0,003194444;Estr. Mun. do Jaguari, 10081 - Pagador de Andrade, Jacareí - SP, 12334-400, Brasil;Estr. Mun. do Jaguari, 10255 - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;00:04:36;14;18:54:00;18:59:50
7031;AMBEV, Vehicle, Diesel;18/02/2026;00:01:31;18/02/2026;0,007987755;Estr. Mun. do Jaguari, 10255 - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;00:02:01;12;18:59:50;19:00:00
7031;AMBEV, Vehicle, Diesel;18/02/2026;00:02:15;18/02/2026;0,020046713;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;Estrada Sem Nome - Jacareí, SP, Brasil;00:10:41;15;19:00:00;19:12:00
7031;AMBEV, Vehicle, Diesel;18/02/2026;00:05:50;18/02/2026;0,006627755;Estrada Sem Nome - Jacareí, SP, Brasil;Estrada Sem Nome - Jacareí, SP, Brasil;00:00:18;14;19:12:00;19:18:00
7031;AMBEV, Vehicle, Diesel;18/02/2026;00:02:32;18/02/2026;0,052007025;Estrada Sem Nome - Jacareí, SP, Brasil;Estrada Sem Nome - Jacareí, SP, Brasil;00:00:11;9;19:18:00;19:24:00
7031;AMBEV, Vehicle, Diesel;18/02/2026;00:10:05;18/02/2026;0,001066157;Estrada Sem Nome - Jacareí, SP, Brasil;Estrada Sem Nome - Jacareí, SP, Brasil;00:00:30;16;19:24:00;19:36:00
7031;AMBEV, Vehicle, Diesel;18/02/2026;00:04:29;18/02/2026;0,032112465;Estrada Sem Nome - Jacareí, SP, Brasil;Estrada Sem Nome - Jacareí, SP, Brasil;00:00:11;2;19:36:00;19:36:00
7031;AMBEV, Vehicle, Diesel;18/02/2026;00:01:52;18/02/2026;0,01271191;Estrada Sem Nome - Jacareí, SP, Brasil;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;00:00:16;12;19:36:00;19:42:00
7031;AMBEV, Vehicle, Diesel;18/02/2026;00:04:47;18/02/2026;0,001006933;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;Estr. Mun. do Jaguari, 9999 - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;00:00:06;24;19:42:00;19:48:00
7031;AMBEV, Vehicle, Diesel;18/02/2026;00:03:33;18/02/2026;0,013855093;Estr. Mun. do Jaguari, 9999 - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;00:00:05;20;19:48:00;19:48:00
7031;AMBEV, Vehicle, Diesel;18/02/2026;00:04:57;18/02/2026;0,098627743;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;00:39:34;12;19:48:00;20:36:00
7031;AMBEV, Vehicle, Diesel;18/02/2026;00:02:00;18/02/2026;0,003368056;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;00:04:51;7;20:36:00;20:42:51
7031;AMBEV, Vehicle, Diesel;18/02/2026;00:08:03;18/02/2026;0,004175231;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;00:01:54;20;20:42:51;20:48:00
7031;AMBEV, Vehicle, Diesel;18/02/2026;00:04:03;18/02/2026;0,00662037;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;Estr. Mun. do Jaguari, 10001 - Pagador de Andrade, Jacareí - SP, 12334-400, Brasil;00:09:32;9;20:48:00;21:01:35
7031;AMBEV, Vehicle, Diesel;18/02/2026;00:01:56;18/02/2026;0,003599537;Estr. Mun. do Jaguari, 10001 - Pagador de Andrade, Jacareí - SP, 12334-400, Brasil;Estr. Mun. do Jaguari, 1285 - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;00:05:11;14;21:01:35;21:08:42
7031;AMBEV, Vehicle, Diesel;18/02/2026;00:00:51;18/02/2026;0,003460648;Estr. Mun. do Jaguari, 1285 - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;00:04:59;5;21:08:42;21:14:32
7031;AMBEV, Vehicle, Diesel;18/02/2026;00:00:30;18/02/2026;0,002830463;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;00:00:05;2;21:14:32;21:18:00
7031;AMBEV, Vehicle, Diesel;18/02/2026;00:03:03;18/02/2026;0,028055764;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;Estrada Sem Nome - Jacareí, SP, Brasil;00:01:11;16;21:18:00;21:24:00
7031;AMBEV, Vehicle, Diesel;18/02/2026;00:02:21;18/02/2026;0,037342326;Estrada Sem Nome - Jacareí, SP, Brasil;Estrada Sem Nome - Jacareí, SP, Brasil;00:01:17;6;21:24:00;21:25:18
7031;AMBEV, Vehicle, Diesel;18/02/2026;00:08:25;18/02/2026;0,004513889;Estrada Sem Nome - Jacareí, SP, Brasil;Estrada Sem Nome - Jacareí, SP, Brasil;00:06:30;12;21:25:18;21:40:13
7031;AMBEV, Vehicle, Diesel;18/02/2026;00:07:42;18/02/2026;0,006714583;Estrada Sem Nome - Jacareí, SP, Brasil;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;00:00:35;18;21:40:13;21:48:00
7031;AMBEV, Vehicle, Diesel;18/02/2026;00:01:31;18/02/2026;0,00993213;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;00:00:21;10;21:48:00;21:48:00
7031;AMBEV, Vehicle, Diesel;18/02/2026;00:00:21;18/02/2026;0,006363576;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;00:01:31;0;21:48:00;21:54:00
7031;AMBEV, Vehicle, Diesel;18/02/2026;00:01:38;18/02/2026;0,005543981;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;00:07:59;8;21:54:00;22:03:37
7031;AMBEV, Vehicle, Diesel;18/02/2026;00:04:20;18/02/2026;0,047203356;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;Estrada Sem Nome - Jacareí, SP, Brasil;00:00:21;14;22:03:37;22:06:00
7031;AMBEV, Vehicle, Diesel;18/02/2026;00:05:51;18/02/2026;0,056812859;Estrada Sem Nome - Jacareí, SP, Brasil;Estrada Sem Nome - Jacareí, SP, Brasil;00:00:00;9;22:06:00;22:12:00
7031;AMBEV, Vehicle, Diesel;18/02/2026;00:03:17;18/02/2026;0,075162037;Estrada Sem Nome - Jacareí, SP, Brasil;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;00:03:07;8;22:12:00;22:21:03
7031;AMBEV, Vehicle, Diesel;18/02/2026;00:04:14;18/02/2026;0,002453704;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;00:03:32;1;22:21:03;22:28:49
7031;AMBEV, Vehicle, Diesel;18/02/2026;00:00:53;18/02/2026;0,004456019;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;00:06:25;8;22:28:49;22:36:07
7031;AMBEV, Vehicle, Diesel;18/02/2026;00:07:02;18/02/2026;0,003449074;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;Estrada Sem Nome - Jacareí, SP, Brasil;00:04:58;12;22:36:07;22:48:07
7031;AMBEV, Vehicle, Diesel;18/02/2026;00:05:30;18/02/2026;0,056652199;Estrada Sem Nome - Jacareí, SP, Brasil;Estrada Sem Nome - Jacareí, SP, Brasil;00:00:05;14;22:48:07;22:54:00
7031;AMBEV, Vehicle, Diesel;19/02/2026;00:01:09;19/02/2026;0,008618542;Estrada Sem Nome - Jacareí, SP, Brasil;Estrada Sem Nome - Jacareí, SP, Brasil;00:00:12;3;22:54:00;22:54:00
7031;AMBEV, Vehicle, Diesel;19/02/2026;00:01:59;19/02/2026;0,028219838;Estrada Sem Nome - Jacareí, SP, Brasil;Estrada Sem Nome - Jacareí, SP, Brasil;00:00:00;1;22:54:00;22:54:00
7031;AMBEV, Vehicle, Diesel;19/02/2026;00:12:47;19/02/2026;0,0046875;Estrada Sem Nome - Jacareí, SP, Brasil;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;00:06:45;16;22:54:00;23:13:32
7031;AMBEV, Vehicle, Diesel;19/02/2026;00:01:30;19/02/2026;0,012170532;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;00:01:19;13;23:13:32;23:18:00
